1031197580737171461,Sun Aug 19 15:13:56 +0000 2018,"@nishant__soni10 @trollsangh For every 1rupee kerala pay tog ovt, it gets back only 25paise while UP gets 1.75rs for every one rupee
#govtrecord"
1031197583878881280,Sun Aug 19 15:13:57 +0000 2018,"GOOD FIELDING 

    IND vs ENG

KERELA vs RAIN
KERELITES vs PAIN
HUMANITY vs HATRED 
   #StandWithKerala 
@BBCWorld @TheTweetOfGod @watchman_knight @RohitYa29604842 
@rahatindori"
1031197588614070277,Sun Aug 19 15:13:58 +0000 2018,"@Gagantweeps Kerala is a soil of politics ,but now we are one in handling the situation.If any Malayali is doing anything for the purpose of political promotion then he or she is doing great insult to the martyrs who died in flood due to the late rescue operations and starvation."
1031197589243420677,Sun Aug 19 15:13:58 +0000 2018,"@manglavil I'm talking about online paid communist trolls from Kerala, not the Malayali people. It's written clearly ""Mallu commies."" Those people actually have said such things to execute their agenda

Are u one of them? If no, plz mind your own business. If yes, venom is inside u, not me."
1031197596600160258,Sun Aug 19 15:14:00 +0000 2018,"@AmlaniKaushik Sir,   I agree with you regarding role of the Media and vested interests in indulging in vicious propaganda

But, my contention is that we all right thinking people should whole-heartdely support #KeralaFlood victims without bothering abt these tukde tukde ppl"
1031197600597172224,Sun Aug 19 15:14:01 +0000 2018,from bottom of my heart  i really appreciate your commitment towards  rescue operation  sir's  . stay strong Kerala . all these desperate situations temporary  . the whole country is with you.
1031197614765572097,Sun Aug 19 15:14:04 +0000 2018,"@IATA @UN @UNGeneva Haiii 
        Iam sineedkumar. From Kerala. Iam IATA travel Agent. Now not job. Please help me. My Ambition london Airport job."
1031197617244569600,Sun Aug 19 15:14:05 +0000 2018,"when I read some posts written by certain people, I doubt whether they belong to Kerala. Or do they think entire Kerala belongs to them and the rest of the population are there just by chance, supposed to live and... https://t.co/47UkEsTxVG"
1031197634466377728,Sun Aug 19 15:14:09 +0000 2018,Director General of Police #OPSingh appeals to #UttarPradesh Police to donate one day salary for #Kerala flood victims. #KeralaFloodRelief #KeralaReliefFund https://t.co/iVvr2mSHaw
1031197635271712768,Sun Aug 19 15:14:09 +0000 2018,"Kerala Floods - This is Ramesh from Dharmapuri, India He donated 5 baskets of guava when he saw the collection drive in Bangalore. This was everything he was planning to sell this evening. [x-post r/Kerala &amp; r/india} https://t.co/W9ix4TqVd6"
1031197682562285569,Sun Aug 19 15:14:20 +0000 2018,"@shahid_siddiqui @JhaSanjay Yeh @capt_amarinder ji kya Bol Rahe h @RahulGandhi #Pappu ki #Aukat h ki Unke Khilap Kuchh Bole?
ThankYou #Rahul Mean #Pappu
ThankYou #Naveenji Ji Ji ??

#SidhuHugsBajwa #Siddhu #Sidhu #Bajwa Punjab CM Capt Amarinder Singh #KeralaReliefFund #BJP #congress #UrbanNaxals https://t.co/gLjV59ELF3"
1031197721154256896,Sun Aug 19 15:14:30 +0000 2018,"Mt. Chaukhamba from Deoriatal Lake at Ukhimath-Chopta Road in Rudraprayag District of Uttarakhand.

March 2018

#AsianGames2018 #KeralaFloods #AsianGames #KeralaReliefFund #Haridwar #AtalJiForever https://t.co/TEAH02nBIt"
1031197742981246976,Sun Aug 19 15:14:35 +0000 2018,"Ecologist Who Headed Panel On Western Ghats Says Kerala Flood A Man-Made Disaster, Government Ignored Advice https://t.co/JtraUiNz5v via @swarajyamag"
1031197743912374273,Sun Aug 19 15:14:35 +0000 2018,"Andhra is half gone and on the way to become the new TN. If the jehova witnesses are not stopped I will give that state a maximum of 10 years to be the new TN, in some way more radically against Hindus and India."
1031197764250742785,Sun Aug 19 15:14:40 +0000 2018,"We have taken nature and natural things for granted everywhere for our own luxuries and benefits, now  when nature hits back to us we cry help help help. 

Dear Keralites, don't take it personally, I'm saying this for everyone.

#KeralaReliefFund"
1031197765592788992,Sun Aug 19 15:14:40 +0000 2018,"Jharkhand (Rs 5 crore), Maharashtra (20 crore), Gujarat (10 crore), Punjab (10 crore), Bihar (10 crore), Himachal Pradesh (5 crore), Uttarakhand (Rs 5 crore), Chattisgarh (Rs 3 crore) MP(Rs 10 crore) have contributed.
Centre's assistance is 600 crores. Estimated loss is 19000 cr"
1031197765945249793,Sun Aug 19 15:14:40 +0000 2018,"Kerala is suffering from the worst flood since independence. Till now hundreds of people have lost their lives and millions got displaced. The cost to the people and to the state of Kerala stands at a staggering 20,000 crore rupees. It is... https://t.co/m1y7ZrFiOg"
1031197767165767680,Sun Aug 19 15:14:41 +0000 2018,"Stylish shemale Bianca loves sixty nine sex style with a hunk partner
 https://t.co/6KdR0j8TJP 
 mom hd anal dureros ashton thomas cumshot kerala redtube blowjob jizzbigtits carnavale shemale fuken guys tube videos bianca gyno exam anais hills po"
1031197772270120961,Sun Aug 19 15:14:42 +0000 2018,"@anchan_shaila @SalmanNizami_ @iamirpathan @Paytm @iamsrk Madam, don't lie. RSS cadres have been rescuing people in Kerala irrespective of religion. A muslim friend's family was saved by these RSS men when your communists and Congress members were busy playing politics."
1031197808903172096,Sun Aug 19 15:14:51 +0000 2018,"One of the bridges in Kerala after water receded.... ''our gifts to the nature, returned with thanks! @TajinderBagga @AnilSinghviZEE @KapilMishra_IND #KeralaFloodRelief #KerlaFlood https://t.co/f8wGJlu2mZ"
1031197841669017600,Sun Aug 19 15:14:58 +0000 2018,"#Meem4Kerala #KeralaReliefFund #KeralaFloods   #KeralaFloodRelief Three words for our gov in my mind is Shame Shame &amp; Shame @PMOIndia @narendramodi Keratitis r taxpayers too,  they r Indian too, than y central gov is not serious about Kerala? https://t.co/3XdER5Rkg5"
1031197843023908866,Sun Aug 19 15:14:59 +0000 2018,"Please DONATE

Thanks to Govts, NDRF, 3 Forces, local police &amp; supporters!!!!!

OMG!!!!!! It's natural calamities in God's it's own land!!!!! Pray to God for quickly better conditions to the people of Kerala!!!!! Best wishes"
1031197845062209545,Sun Aug 19 15:14:59 +0000 2018,Nice guesture from kashmiris for fellow indians. Kashmir is india and kashmiris are Indians. Plz help our keralites brother in whatever capacity you can
1031197848266633216,Sun Aug 19 15:15:00 +0000 2018,"Prayers and hopes are with the people of Kerala that you will remain strong and fight this horrible act of weather you are experiencing. Keep up your fight and this is  my small donation for #KeralaReliefFund . 

Hope everything will be normal in coming days . https://t.co/tv1t16KWcX"
1031197848786927616,Sun Aug 19 15:15:00 +0000 2018,"From opening up shelters and soup kitchens to using seller networks for relief material; here's how @amazonIN , @Flipkart , @bigbasket_com and @Paytm are helping Kerala flood victims

https://t.co/OPGR59UZFr"
1031197859641810945,Sun Aug 19 15:15:03 +0000 2018,Our heartfelt sympathies to all those affected by the #KeralaFloods. The U.S. Mission in India stands with the people of Kerala in this time of crisis and applauds the excellent work being done by the rescue teams and relief workers. @CMOKerala @PMOIndia
1031197871075467271,Sun Aug 19 15:15:05 +0000 2018,Everytime I see this person I double check whatever he talks about. Vile disgusting person using a humanitarian crisis to push his agenda. No different that the RSS types.
1031197874460274689,Sun Aug 19 15:15:06 +0000 2018,Exactly This is also my fear It happened with Cong leaders in Kar also!!So they HV no concern 4 human lives R suffering Each occasion is an opportunity 2 make money No scruples Even during Tsunami it was NGO's &amp; Jayalalithaa knew this well &amp; she handled it so well Hence V mustnt
1031197859641810945,Sun Aug 19 15:15:03 +0000 2018,Our heartfelt sympathies to all those affected by the #KeralaFloods. The U.S. Mission in India stands with the people of Kerala in this time of crisis and applauds the excellent work being done by the rescue teams and relief workers. @CMOKerala @PMOIndia
1031197883620413441,Sun Aug 19 15:15:08 +0000 2018,"#KeralaFloodsnow it's a heartily request to all the citizens of our country as well as the people on all over the world to come and help the victims of kerala flood
Please Come and donate your small part of money"
1031197911575449600,Sun Aug 19 15:15:15 +0000 2018,Here's HOW you can donate towards #KERALA flood victims. City wise details along with different modes of donation - https://t.co/QnFIx6FZ1m #KeralaReliefFund #KeralaFloods #KeralaFloodRelief #KeralaFlood
1031197918970048512,Sun Aug 19 15:15:17 +0000 2018,IndianOil keeps the fire burning amidst #KeralaFloods @IndianOilcl @PetroleumMin @dpradhanbjp @AshutoshJindalS @CMOKerala @ChairmanIOCL @gurmeet_singh61 @PSMIOC @TrivandrumDO @kay_raghu @IndaneCareKochi
1031197921344139264,Sun Aug 19 15:15:17 +0000 2018,"#KeralaFloods : The deadly monsoon rains that savaged Kerala claimed 13 more lives today, taking the toll to 210 in the last ten days. #PinarayiVijayan #RamNathKovind #Kerala... https://t.co/cHbB5dHCuQ"
1031197928507854848,Sun Aug 19 15:15:19 +0000 2018,"The folks are doing a wonderful job. Purchased few stuff for Kerala and handed over the stuff to #IITMadras team at #Spencers #Velachery #Chennai 
#KeralaFloods #KeralaFloodRelief"
1031197942533709831,Sun Aug 19 15:15:22 +0000 2018,"@JustinTrudeau  Kerala community in Canada needs your help and support. The recent floods have claimed over 400 lives in state of Kerala,India and has displaced nearly 800,000 people in relief camps. Canada has strong kerala community and we need our leaders to step in &amp; help."
1031197961076727808,Sun Aug 19 15:15:27 +0000 2018,"@HariIndic Dont worry sago. As a Dravidian, I thank the Aryans in the central government, NDRF, RSS and all aryan majority states for generously aiding and helping to our Dravidian brothers and sisters in Kerala. Thandai Periyar bless every kind Aryan soul"
1031197964788789248,Sun Aug 19 15:15:28 +0000 2018,Do What YOU Want to Do! #DIY #Fence #NoFear #Garden #homestead #avl #asheville #yoga #holisitc #bohemian #hippie #travel #summer #saturdaymorning #travel #photograpy #love #KeralaFloods #WorldPhotographyDay #NelerOluyorCHP #AilelerAdaletBekliyor #LOVE_YOURSELF #love #Lakshmi https://t.co/LEA39DEdvo
1031197976901738496,Sun Aug 19 15:15:31 +0000 2018,"We are proud of your timely humanitarian  help for rescue operation in unprecedented flood in Kerala.This helping hand at the time of dire necessity not only has exalted your image,but also the entire people of Odisha to greater heights. Thank you very much sir."
1031197980135710722,Sun Aug 19 15:15:31 +0000 2018,Praying for Kerala to get a swift recovery from this flooding... Done with my contribution... This is the the time join our hands to keep the beauty of Kerala back... &amp; We should show our unity being an indian #KeralaFloodRelief https://t.co/Pf65kHd5nG
1031198004299149312,Sun Aug 19 15:15:37 +0000 2018,"Our friend's home state, Kerala is in chaos after devastating floods. Please help him to help those without homes and lost loved ones, by signing the petition for international aid #KeralaFloodRelief #Kerala #KeralaSOS #love"
1031198009642639360,Sun Aug 19 15:15:38 +0000 2018,"Massive, deadly flooding in Kerala, India and Trump is tweeting that the press is the enemy of the people and whining that McGahn ""turned on him""."
1031198011668475906,Sun Aug 19 15:15:39 +0000 2018,#KeralaFloods #StandwithKerala These are the details shared by Prashant Nair Gov Kerala. If you can pack and despatch the materials in the specified qty that can be distributed to the people affected while they go home @AnjaliMenonFilm https://t.co/SznSm0seHU
1031198038797107201,Sun Aug 19 15:15:45 +0000 2018,"#Community #Kitchen At #ReliefCentre by Team #ChildHelpFoundation to distribute cooked food among people affected by flood in #Kerala

Thanks to each &amp; everyone who contributed! 

Keep supporting as the number of Families in Relief Camp are increasing - https://t.co/toQZ7xwGOX https://t.co/5FTNvnu7jt"
1031198051967283206,Sun Aug 19 15:15:48 +0000 2018,@GMSRailway is 16201 chennai mangalore SF Fully running . 139 has no information . Katpadi railway station confirmed its running and in kerala news came from tomorrow all trains will run as normal . Could you please help
1031198065212964864,Sun Aug 19 15:15:52 +0000 2018,@SunnyLeone Have you donated a sum of 5Cr to Kerala CMs flood relief fund? There is this news being spread and we dint see such an update from your timeline ?
1031198065959436289,Sun Aug 19 15:15:52 +0000 2018,"Modern &amp; Responsive Bootstrap Forms
https://t.co/vQornrh60a
#codecanyon #css3 #webtend #html #bootstarp #responsive #form #modern #envato 
#WorldPhotographyDay #WorldHumanitarianDay #MCIHUD #KeralaReliefFund #CR7DAY #FRACRO #BRABEL #CokeZeroSugar400 #G1USA"
1031198073731600384,Sun Aug 19 15:15:54 +0000 2018,"The floods in Kerala are a tragedy, and the entire country, the whole of India, has reached out to help. Do not allow this tragedy to used as secessionist political agenda. This is sinister and sly. Instead do what you can to help, including donating money, resources and time."
1031198077758005249,Sun Aug 19 15:15:55 +0000 2018,Looking to help our folks in #KeralaFloodRelief then here's how you can do that. Tag your friends and let's get more and more support for #KeralaFloodRelief #KeralaFloodRescue I nominate @tanmoy76 @Swathirishi @Veronicaj9 @r_abhi @rajtoday @ThomsonAndrews @adetti01paul @ImRo45
1031198086369042432,Sun Aug 19 15:15:57 +0000 2018,My sincere thoughts and prayers are with the people affected by the terrible floods in Kerala #KeralaReliefFund #kerala #KeralaSOS https://t.co/McX4Wnka7f
1031198093893615616,Sun Aug 19 15:15:58 +0000 2018,"Humble Request to all 
Take a week off from your office and join a relief team for Kerala and other states affected by flood. 

ZOYA FOUNDATION Team will leave for Kerala this week . Kindly join us phyaically or financially call us to help on  9871120335 

Jai Hind"
1031198100331716613,Sun Aug 19 15:16:00 +0000 2018,"@mvmeet I'm speechless!! 

This is the kind of risks these RSS Swayamsevaks are taking to rescue people. But Mallu Commies are busy in spreading hatred towards RSS!!! 

#KeralaFloods"
1031198104152752129,Sun Aug 19 15:16:01 +0000 2018,"Helping Hands are better than praying lips, one again, I request you kindly donate 1Rupee for the least, 

YOUR 1 rupee does matter?
Yeah, we need candles!

#KeralaFloods"
1031198104685555712,Sun Aug 19 15:16:01 +0000 2018,"@GargiRawat Kerala has 61 dams. CAG of India published a performance audit report last year, which said none of these 61 had emergency action plan, none of these had manuals. We knew Kerala doesn't have a single flood forecasting station by CWC."
1031198117490642944,Sun Aug 19 15:16:04 +0000 2018,"Please Retweet. Very Important. Please push this out max. #Trivandrum 
#Medicines #PushItForward #Medicos #DoForKerala #KeralaFloodRelief https://t.co/GbRRPFAIFc"
1031198121429295105,Sun Aug 19 15:16:05 +0000 2018,Probably many still thinking whether they withdraw from PANAMA account or SWISS BANK account. Jan Dhan accounts r already reduced to minimum balance.
1031198127976574976,Sun Aug 19 15:16:07 +0000 2018,Head of the Islamic Centre of India and senior member of All India Muslim Personal Law Board Maulana Khalid Rasheed Farangi has appealed to Muslims to at least donate 10 per cent of their Eid-ul-Adha budget for flood-ravaged Kerala.
1031198131994718208,Sun Aug 19 15:16:08 +0000 2018,"A Commie never lets facts come eat of bigotry.  I am Mallu, and I have been called names such as cow dung etc. For disagreeing with them."
1031198148755161096,Sun Aug 19 15:16:12 +0000 2018,"#Kerala #floods #LIVE: Damage Worst in a Century (#India)
https://t.co/4kfniGhOgj

#KeralaFloodRelief #NaturalDisaster #flooding #flood #Kochi #KerlaFlood https://t.co/lJIxj3Ov7k"
1031198155625390080,Sun Aug 19 15:16:13 +0000 2018,"Horny Teen Webcam Amateur Free Webcam Teen Porn Video More CamGirlCumxyz
 https://t.co/p5gx6PAqB6 
 sarawakian teen girl fuck tube shemialsexy girl pees on dog nude free tamed amateur massage horny fucked webcam leggings kerala spy camara sex"
1031198176202477568,Sun Aug 19 15:16:18 +0000 2018,Has this lady @ProudBhagavathi heard about Seva Bharathi...an RSS wing active on ground in Kerala. Please verify your facts before posting. All efforts need not be publicised.
1031198177452548096,Sun Aug 19 15:16:18 +0000 2018,"Public Hardcore Sex And Blowjob With Czech Nasty Chick 21
 https://t.co/BhwMxey1vG 
 ariane feitosa porn vids 15 age girls mula sex kerala teen stevens xvideos actress pussy hubs hardcore of sonakshi sinha big tits xxl granny new indian girls boo"
1031198205621485570,Sun Aug 19 15:16:25 +0000 2018,"CM @vijayanpinarayi's press conferences are so well done. Inclusive, meticulous, confidence-inducing and giving credit where due, including the opposition. Thank you for alleviating panic at this time of crisis. #KeralaFloods"
1031198215515721729,Sun Aug 19 15:16:27 +0000 2018,"Long term investors concentrate House building construction related stocks: Cement, Steel, Paints, Everest industries, Sintex industries. Havells, etc.

Now floods and landslides in KERALA, KARNATAKA, TAMIL NADU.

Disclaimer: it's not a trading call.... https://t.co/O3PC5zQcSL"
1031198227503243264,Sun Aug 19 15:16:30 +0000 2018,@MIB_India @Ra_THORe @sagarikaghose @BDUTT @fayedsouza @Nidhi @Shehla_Rashid @RanaAyyub @DeShobhaa @navikakumar @Manekagandhibjp @SushmaSwaraj @nsitharaman @SwatiJaiHind @NITIAayog @amitabhk87 @FinMinIndia @arunjaitley @NIA_India @nsitharamanoffc
1031198230128877568,Sun Aug 19 15:16:31 +0000 2018,"There are people who help you in life. I've been given a helping hand, and that's why I feel it's my duty to help everyone who needs.

Let's give a #helping_hand to #Kerala

#KeralaFloodRelief
#KeralaReliefFund
https://t.co/NZhFxk3dRG https://t.co/mTPKmAxXRO"
1031198242262982657,Sun Aug 19 15:16:34 +0000 2018,"#KeralaReliefFund #NDTV is asking people to send money to #TheProjectVision promoted by Fr George Kannathanam 
Do not donate to soul vultures. Donate to https://t.co/70UaEW5zB2 always. https://t.co/WuSQLmfNqc"
1031198251905691651,Sun Aug 19 15:16:36 +0000 2018,"Suresh Kochattil ji, who only put his observations from Ground in Kerala and suggested priority based support is now getting death threats from Commies. Iam really afraid of his safety knowing the cruel track... https://t.co/vyQZAzXDkB"
1031198253713248256,Sun Aug 19 15:16:37 +0000 2018,"Severe Weather, Level 4, Landslides, flash floods, and floods due to heavy rainfalls - Kerala, India [update 8] https://t.co/Rkm4MVpBl2 Global Monitoring App: https://t.co/vaPDq2b1IP"
1031198264891068418,Sun Aug 19 15:16:39 +0000 2018,"Kerala: Seva Bharati, a community service unit of RSS &amp; CPM cadres  carried out rescue &amp; relief ops across the state which is reeling under floods. Visuals from Trivandrum, Kumily and Palakkad. #KeralaFloods https://t.co/4vFj5iIZZq"
1031198277604073473,Sun Aug 19 15:16:42 +0000 2018,"This is One of the best idea madam. I told Same thing  to my family, friends and relatives.
But If some people still wants to give qurbani than instead of 2 animal give 1 and rest of the money send it to kerala. But please donate.
#KeralaFloods 
#KeralaReliefFund"
1031198279642636288,Sun Aug 19 15:16:43 +0000 2018,"Its great to see people across ideological differences coming together to help our own people in the time of natural calamity. Salute to all soldiers, NDRF, fishermen and common people engaged in the relief work. May god have mercy on its own country. #KeralaFloodRelief"
1031198282599604224,Sun Aug 19 15:16:43 +0000 2018,"Vanessa K
 https://t.co/FrX9ql8EHZ 
 amateur blonde college girlfriend homemade reality sex tape blacksonblondes classic videos franzi german porn girl kerala rape hd videos"
1031198290581192704,Sun Aug 19 15:16:45 +0000 2018,"Eating out ecosystem is sure path to Kerala/UK type disasters,devastations.
Muslim or Xtians r tools of Mahakaal for Pralay.
Hinduism is the first,last n only hope."
1031198290392494080,Sun Aug 19 15:16:45 +0000 2018,"@sri50 @iamharishkalyan #KeralaReliefFund sorry to say this pic this time but why Affected #KeralaFloods please everyone remember it,karma is back #karma
 Please God forgive for all. #KeralaDonationChallenge https://t.co/Cyj5Pr3n94"
1031198292099575808,Sun Aug 19 15:16:46 +0000 2018,"Check it out! I am ready to your line art
#Fiverr https://t.co/lUy1Pb8kfA

#SundayMorning #WorldPhotographyDay #WorldHumanitarianDay #SaveLocalNews #IMMT #Walk #Kerala #Russian #NationalAviationDay #HackLearning #McCarthy #MCIHUD #libspill #Coalition #Rake #Ariana"
1031198292128845824,Sun Aug 19 15:16:46 +0000 2018,this is time we have come forward to help . Each and every individual please  donate and collect what ever you can for Kerala
1031198293265534976,Sun Aug 19 15:16:46 +0000 2018,@WeTheNagas The beuty of India which we can see now the state which facing lots of its own problem ig sharing its food with there brother #salutetoNagalnd #kerala #KeralaReliefFund
1031198298491695104,Sun Aug 19 15:16:47 +0000 2018,Koothattukulam ( Ernakulam) Thalapathy @Actorvijay Fans Collects and Hand over Flood Relief Materials To Flood Affecters. #KeralaFloodRelief #KeralaFloods #StandWithKerala
1031198300106452992,Sun Aug 19 15:16:48 +0000 2018,"@GnaneswarTS @KanchiMatham It's just a suggestion for the betterment. if ur intention is to help kerala u should send it to them , if it comes under PM's relief fund then it will not fully goes to kerala because cgovt already announce their fund to kerala"
1031198304472690688,Sun Aug 19 15:16:49 +0000 2018,"Tat tvam asi - Thou art that. This is the Vedantic Mahavakya that is written in the #Aiyyappa shrine at Sabarimala.

People who link #Sabarimala to #KeralaFloods see the reflection of their own hate-filled vengeful personality in Lord #Ayyappa. God is just holding the mirror."
1031198308964814848,Sun Aug 19 15:16:50 +0000 2018,@vel_jaya Opinion of shitbag @CarDroidusMax does not represent what people of Kerala think. My in-laws in Kerala appreciated help coming from all over the country and they believe these commies ranting on Twitter only coz they have nothing to offer/help Kerala.
1031198310869213190,Sun Aug 19 15:16:50 +0000 2018,"So what is @rupasubramanya suggesting? That we do nothing about illegals? If not, exactly what would she do? Answers please with full costings, details of logistics and timeline please."
1031198311976333312,Sun Aug 19 15:16:50 +0000 2018,@SitaramYechury stop your dirty politics.Let @vijayanpinarayi who is elected representative to ask for fund.Who r u to dictate?this is not your party office.
1031198323493892097,Sun Aug 19 15:16:53 +0000 2018,"#KeralaFloods 
#KeralaReliefFund 
#KeralaDonationChallenge 
#keralaflooddonation 

Thank you brothers...
@YuvanArul1
@U1Kanagar

True yuvan fans are started to donate #KeralaRescue

Yuvan Fans are great....
We are ready to help for #Kerala

#save_kerala

#YFCT https://t.co/FWn3qUxYZ2"
1031198341210632193,Sun Aug 19 15:16:57 +0000 2018,I don't support Any hate msg. PL help Brothers and sisters of Kerala but one thing is there my daughter visited Cochin 2 years back to see it's natural beauty and but after spending 3 days she had to terminate her week long plan &amp; return as veg food was rare in Cochin. It's fact.
1031198347263074305,Sun Aug 19 15:16:59 +0000 2018,Power and hold of commies in our Media--Did you notice that not a single Media --print and TV-- has made even mild criticism of Kerala CM/Govt --as if  they were 110% perfect--Imagine if it were Maha or UP etc--That is the control commies hve on Media:)) RT
1031198349532119040,Sun Aug 19 15:16:59 +0000 2018,@BJP4Himachal @jairamthakurbjp @narendramodi @AmitShah @DhumalHP @shantakumarbjp @JPNadda @satpalsattibjp @PavanRanaRSS @BJP4India Please share this message &amp; help Kerala https://t.co/MAfqpMDwZq
1031198349980983296,Sun Aug 19 15:17:00 +0000 2018,"Delhi, @Bihar_ke_lala is collecting stuff for Kerala &amp; will personally deliver it to people working on ground. Please help by donating:

Canned food
Candles
Matches
mosquito repellent
Soap
Dettol
Utensils
Blankets
Bedsheet
Sanitary pads
Chappal
Sugar
First aid kits

Please RT."
1031198354728841217,Sun Aug 19 15:17:01 +0000 2018,https://t.co/KfT8LKjCJ1 @RahulGandhi @INCIndia pappu sale Teri bar dancer maa ko bol Jo arbo rupees he usmese Kuch Keral k logo ko de sale gaandu mandbuddhi @sherryontopp @sardanarohit #curruptcongress #KeralaReliefFund
1031198359208349696,Sun Aug 19 15:17:02 +0000 2018,"#KeralaFloods loss antha Center  ichesi.... Restaurant ki vellinappudo, Shopping ki poyinappudo ...Ker.relf.tax ani oka 10% vesthe andhari meedha....saripodhi kadha...

Entha ani laagagalaru donations meedha ??"
1031198360043048960,Sun Aug 19 15:17:02 +0000 2018,"LIST OF PEOPLE RESCUED FROM #CHENGANNUR MAINLY PANDANAD AREA THT WS BADLY AFFECTED BY #KeralaFloods.
Please check for ur LOVED ONES. 
@gm_madras @MAHAJOURNALIST @Ahmedshabbir20 @journovivek @ChristinMP_TOI @gladwinemmanuel @Indulekha_A
@ttovino https://t.co/S03ZmjQVWq"
1031198367467163649,Sun Aug 19 15:17:04 +0000 2018,@Ish_Bhandari @Sanjay_Dixit @ippatel uneducated ppl in media who were calling for debate on United States of south india pl hv the fact check &amp; can u pl take legal recourse so that henceforth they shld not indulge in seditious activities hiding behind FOE
1031198367387275266,Sun Aug 19 15:17:04 +0000 2018,"Why? Don't understand! @OfficeOfOPS is missing in #KeralaFloodRelief materials to be sent to #KeralaFloods....!

@rpbreakingnews https://t.co/iLZfPhMUbY"
1031198372474974208,Sun Aug 19 15:17:05 +0000 2018,"Which is agst god and goddess ,number of things we are doing ,there fore flood ,earthquake ,volcano ,if all the kerala people promise it is my strong believe god will definitely stop diaster if not then get ready for next state"
1031198373347450880,Sun Aug 19 15:17:05 +0000 2018,ABVP workers from all over country are busy with collection of relief materials and rushing them to the affected population of Kerala. Our support @KeralaABVP
1031198373930356736,Sun Aug 19 15:17:05 +0000 2018,@runjhunmehrotra @asvpxrohxn For u these r jst fucking animals thats why some of ur liberandu frnds even fuck these animals. U ppl just knw to demean Hindus by ur pseudo intellectual shit &amp; whn ur 'peacefuls' do some shit u shut urself. Where r the peaceful brigade in the hr of need in Kerala?
1031198382776143872,Sun Aug 19 15:17:07 +0000 2018,"Join hands to help #KeralaFlood Victims: @sudarsansand  SandArt at Puri beach in Odisha 
Please offer your arms at this critical hour. https://t.co/O4o34SFaHS"
1031198382545678337,Sun Aug 19 15:17:07 +0000 2018,"#StRamRahimTeachesHumanity &amp; at kerala too they r serving mankind.
Hats off to st. ji's teachings whose inspiration made these volunteers so strong 4m inside &amp; outside that they don't even care 4 their lives while helping others.
#KeralaFloods #KeralaFloodRelief #KeralaFloods2018"
1031198393568120832,Sun Aug 19 15:17:10 +0000 2018,"Friends.. Our people from ""God's own land"" are waiting for our helping hands &amp; prayers. Please do whatever we can..Be it small or big... Please please 
#PrayForKerala
#KeralaFloodRelief  https://t.co/Pmn28Qi0hU"
1031198402124673024,Sun Aug 19 15:17:12 +0000 2018,@ManobalaV @Mass_Maharaja @ikamalhaasan @PoojaKumarNY @andrea_jeremiah @GhibranOfficial @RKFI @RelianceEnt @Aascars It is a win win situation for everyone involved with #Vishwaroopam2 xcept in kerala. Kamal did a gud job in d business end of VR2.
1031198405446397953,Sun Aug 19 15:17:13 +0000 2018,"Twitter currently :- Isne sirf itna donate kiya, usne sirf utna donate kiya...!! Height of hatemongery !! Plz stop it..!! 
#KeralaFloods 
Prayers for Kerala !!"
1031198410651533312,Sun Aug 19 15:17:14 +0000 2018,Corruption is more of a social issue than being a political or legal failure. Social inequality coupled with lack of active detection &amp; punishment sys give perpetrators courage &amp; motivation needed to game d govt.Disaster isn't d time to close taps. #Donate generously for #Kerala
1031198411008045061,Sun Aug 19 15:17:14 +0000 2018,@KiranNomasa @NoidaLitFest @BhaavnaArora What has boldness to do here ?What is bold about talking about horny stuffs in public ?Bold is when you fight at border .Bold is when you rescue someone out of danger putting yourself at danger like rescuers in Kerala flood relief efforts are doing and things like that .
1031198417022795777,Sun Aug 19 15:17:16 +0000 2018,#CongiCommies #pidis shade of experts without knowledge criticize #KeralaFloodRelief work by defence forces to cover up for Kerala govt's lack of disaster management
1031198420524883972,Sun Aug 19 15:17:16 +0000 2018,"I am collecting things that can be sent to relief camps in Kerala. I will be donating the goods to collection centers in Delhi day after tomorrow (21st Aug). Please help in whatever way you can.
Varsha Poddar (DM for details)
#OldRajinderNagar #NewDelhi #KeralaReliefFund https://t.co/5gemPMfKZ1"
1031198421225545729,Sun Aug 19 15:17:17 +0000 2018,"Lucky Toes Webcam Foot Fetish Porn Video
 https://t.co/aieae9btDP 
 kerala dirty girls videos gay jeansfetish video Beyonce look alike porn videos phone live sex webcams hot wife foot job under table porn sex hd sister"
1031198426866884608,Sun Aug 19 15:17:18 +0000 2018,Change should be for the better ! But in case of Kerala I wonder if this has benefited the people of the state . Otherwise Keralites would not have been forced to leave their state and go to other places seeking greener pastures!
1031198434538213378,Sun Aug 19 15:17:20 +0000 2018,"True #VasudhivaKutumbham - entire earth is one family. 

Where is #Nagaland and where is #kerala ? Still, we all one family!

Tons of Pranams 
#KeralaFloods"
1031198435125293056,Sun Aug 19 15:17:20 +0000 2018,"Please for God sake don't do this! 
Why do they even exist in this world? You think @adgpi
@indiannavy
@airforce @IAF_MCC and many others are not helping at all? What kinda message you are trying to spread with this! #KeralaFloods #KeralaReliefFund @Valprajj @svvikas1 dekho inhe https://t.co/ZzvjsM0mN2"
